"WESTERN MANGANESE LIMITED","WMN","Materials"
"WESTFIELD GROUP","WDC","Real Estate"
"WESTFIELD RETAIL TRUST","WRT","Real Estate"
"WESTGOLD RESOURCES LIMITED","WGR","Materials"
"WESTOZ INVESTMENT COMPANY LIMITED","WIC","Diversified Financials"
"WESTPAC BANKING CORPORATION","WBC","Banks"
"WESTPAC TPS TRUST","WCT","Diversified Financials"
"WESTRALIAN GAS AND POWER LIMITED","WGP","Energy"
"WESTSIDE CORPORATION LIMITED","WCL","Energy"
"WHINNEN RESOURCES LIMITED","WWW","Energy"
"WHITE CANYON URANIUM LIMITED","WCU","Energy"
"WHITE CLIFF NICKEL LIMITED","WCN","Materials"
"WHITE ENERGY COMPANY LIMITED","WEC","Materials"
"WHITE ROCK MINERALS LIMITED","WRM","Materials"
"WHITEFIELD LIMITED","WHF","Diversified Financials"
"WHITEHAVEN COAL LIMITED","WHC","Energy"
"WHK GROUP LIMITED","WHG","Commercial & Professional Services"
"WHL ENERGY LIMITED","WHN","Energy"
"WIDE BAY AUSTRALIA LTD","WBB","Banks"
"WILD ACRE METALS LIMITED","WAC","Materials"
"WILDHORSE ENERGY LIMITED","WHE","Energy"
"WILLMOTT FORESTS LIMITED","WFL","Materials"
"WILSON HTM INVESTMENT GROUP LTD","WIG","Diversified Financials"
"WINDIMURRA VANADIUM LIMITED","WVL","Materials"
"WINMAR RESOURCES LIMITED","WFE","Materials"
"WINTECH GROUP LIMITED","WTG","Telecommunication Services"
"WOLF MINERALS LIMITED","WLF","Materials"
"WOODSIDE PETROLEUM LIMITED","WPL","Energy"
"WOOLWORTHS LIMITED","WOW","Food & Staples Retailing"
"WORLD REACH LIMITED","WRR","Telecommunication Services"
"WORLD WIDE ENTERTAINMENT GROUP","WWG","Media"
"WORLD.NET SERVICES LIMITED","WNS","Software & Services"
"WORLEYPARSONS LIMITED","WOR","Energy"
"WOT CMBS PTY LIMITED SERIES 1","WOC","GICS Sector Code Not Applicable"
"WOTIF.COM HOLDINGS LIMITED","WTF","Retailing"
"WPG RESOURCES LTD","WPG","Materials"
"XANADU MINES LTD","XAM","Materials"
"XCEED RESOURCES LTD","XCD","Pharmaceuticals, Biotechnology & Life Sciences"
"XIAOXIAO EDUCATION LIMITED","XXL","Consumer Services"
"XRF SCIENTIFIC LIMITED","XRF","Capital Goods"
"XSTATE RESOURCES LIMITED","XST","Materials"
"XTEK LIMITED.","XTE","Technology Hardware & Equipment"
"YANGHAO INTERNATIONAL LIMITED","YHL","Consumer Durables & Apparel"
"YELLOW ROCK RESOURCES LIMITED","YRR","Energy"
"YTC RESOURCES LIMITED","YTC","Materials"
"ZAMBEZI RESOURCES LIMITED","ZRL","Materials"
"ZAMIA METALS LIMITED","ZGM","Materials"
"ZENITH MINERALS LIMITED","ZNC","Materials"
"ZHENG HE GLOBAL CAPITAL LIMITED","ZHE","Diversified Financials"
"ZICOM GROUP LIMITED","ZGL","Capital Goods"
"ZIMPLATS HOLDINGS LIMITED","ZIM","Materials"
"ZINGMOBILE GROUP LIMITED","ZMG","Software & Services"
"ZYL LIMITED","ZYL","Technology Hardware & Equipment"
